booking_id,user_id,provider_id,service_id,city,booking_date,service_date,status,price_charged,discount_applied,payment_method,cancellation_reason,rating_given,is_repeat_booking,days_to_service
BKG005048,USR00293,PRV00090,SVC009,"San Francisco, CA",2023-01-05,2023-01-08,completed,300.0,0.0,Apple Pay,,4.5,True,3
BKG005049,USR00189,PRV00117,SVC006,"Chicago, IL",2023-03-07,2023-03-10,completed,85.0,0.0,Apple Pay,,3.5,True,3
BKG005050,USR00587,PRV00053,SVC008,"New York, NY",2023-09-16,2023-09-18,completed,135.0,0.0,Debit Card,,4.0,True,2
BKG005051,USR00227,PRV00023,SVC003,"Miami, FL",2024-06-03,2024-06-12,completed,200.0,5.0,Credit Card,,4.2,True,9
BKG005052,USR00016,PRV00009,SVC019,"New York, NY",2024-01-07,2024-01-14,completed,760.0,0.0,Apple Pay,,3.4,True,7
BKG005053,USR00041,PRV00127,SVC002,"New York, NY",2023-05-20,2023-05-27,completed,175.0,0.0,Credit Card,,3.4,True,7
BKG005054,USR00365,PRV00111,SVC017,"Miami, FL",2023-02-16,2023-02-20,completed,120.0,5.0,PayPal,,5.0,True,4
BKG005055,USR00260,PRV00053,SVC004,"New York, NY",2023-07-23,2023-07-26,completed,130.0,20.0,Apple Pay,,3.7,True,3
BKG005056,USR00091,PRV00137,SVC008,"New York, NY",2023-09-04,2023-09-07,completed,140.0,0.0,Credit Card,,2.9,True,3
BKG005057,USR00140,PRV00009,SVC010,"Miami, FL",2023-03-08,2023-03-11,completed,110.0,0.0,Credit Card,,4.2,True,3
BKG005058,USR00343,PRV00117,SVC011,"New York, NY",2023-10-11,2023-10-13,completed,59.0,15.0,Debit Card,,3.9,True,2
BKG005059,USR00577,PRV00137,SVC011,"New York, NY",2023-10-07,2023-10-08,completed,75.0,10.0,Credit Card,,3.0,True,1
BKG005060,USR00580,PRV00023,SVC006,"Los Angeles, CA",2024-02-17,2024-02-26,completed,85.0,0.0,PayPal,,4.9,True,9
BKG005061,USR00434,PRV00126,SVC002,"New York, NY",2023-05-26,2023-05-31,cancelled,150.0,20.0,Venmo,user_request,,True,5
BKG005062,USR00237,PRV00062,SVC014,"Los Angeles, CA",2024-03-08,2024-03-16,cancelled,285.0,10.0,Credit Card,user_request,,True,8
BKG005063,USR00184,PRV00037,SVC015,"Seattle, WA",2023-05-29,2023-06-03,completed,965.0,0.0,Venmo,,4.3,True,5
BKG005064,USR00379,PRV00030,SVC003,"San Francisco, CA",2024-02-03,2024-02-12,completed,169.0,25.0,Debit Card,,4.4,True,9
BKG005065,USR00262,PRV00141,SVC001,"Boston, MA",2024-03-12,2024-03-19,completed,95.0,25.0,PayPal,,4.2,True,7
BKG005066,USR00130,PRV00071,SVC004,"Chicago, IL",2023-02-08,2023-02-12,completed,140.0,0.0,Credit Card,,4.0,True,4
BKG005067,USR00094,PRV00042,SVC008,"Dallas, TX",2023-03-07,2023-03-10,cancelled,140.0,0.0,Credit Card,provider_unavailable,,True,3
BKG005068,USR00564,PRV00066,SVC014,"New York, NY",2024-04-22,2024-04-29,completed,280.0,0.0,Credit Card,,4.2,True,7
BKG005069,USR00173,PRV00115,SVC006,"Chicago, IL",2023-02-20,2023-02-22,completed,80.0,0.0,Apple Pay,,5.0,True,2
BKG005070,USR00070,PRV00008,SVC017,"Denver, CO",2023-10-04,2023-10-12,cancelled,120.0,10.0,Debit Card,user_request,,True,8
BKG005071,USR00587,PRV00002,SVC012,"New York, NY",2024-02-08,2024-02-10,completed,80.0,0.0,Credit Card,,4.1,True,2
BKG005072,USR00580,PRV00007,SVC004,"Los Angeles, CA",2023-01-09,2023-01-11,completed,120.0,15.0,Apple Pay,,4.0,True,2
BKG005073,USR00516,PRV00124,SVC011,"New York, NY",2023-09-15,2023-09-21,cancelled,80.0,10.0,Credit Card,pricing_issue,,True,6
BKG005074,USR00564,PRV00116,SVC019,"New York, NY",2023-01-19,2023-01-21,completed,770.0,15.0,Debit Card,,4.2,True,2
BKG005075,USR00475,PRV00092,SVC006,"Chicago, IL",2023-03-31,2023-04-07,completed,75.0,30.0,Apple Pay,,4.5,True,7
BKG005076,USR00097,PRV00095,SVC002,"Chicago, IL",2024-05-19,2024-05-20,completed,180.0,0.0,Credit Card,,4.8,True,1
BKG005077,USR00052,PRV00087,SVC008,"Austin, TX",2023-05-10,2023-05-12,cancelled,120.0,0.0,Apple Pay,pricing_issue,,True,2
BKG005078,USR00491,PRV00148,SVC020,"Chicago, IL",2023-03-12,2023-03-19,completed,280.0,0.0,Credit Card,,2.7,True,7
BKG005079,USR00222,PRV00057,SVC020,"Dallas, TX",2023-03-18,2023-03-21,completed,330.0,30.0,Venmo,,4.3,True,3
BKG005080,USR00159,PRV00128,SVC016,"Los Angeles, CA",2023-02-24,2023-03-04,cancelled,45.0,20.0,Credit Card,provider_unavailable,,True,8
BKG005081,USR00177,PRV00071,SVC011,"Austin, TX",2023-08-31,2023-09-02,completed,95.0,0.0,Debit Card,,4.0,True,2
BKG005082,USR00319,PRV00025,SVC017,"New York, NY",2023-07-26,2023-07-31,completed,120.0,0.0,Venmo,,4.3,True,5
BKG005083,USR00142,PRV00150,SVC016,"Los Angeles, CA",2023-03-03,2023-03-06,completed,65.0,0.0,Credit Card,,3.2,True,3
BKG005084,USR00167,PRV00014,SVC018,"Los Angeles, CA",2023-08-20,2023-08-26,completed,120.0,0.0,PayPal,,3.6,True,6
BKG005085,USR00219,PRV00063,SVC005,"Dallas, TX",2023-09-30,2023-10-05,completed,140.0,20.0,Apple Pay,,4.3,True,5
BKG005086,USR00235,PRV00053,SVC002,"New York, NY",2023-08-30,2023-09-05,completed,130.0,0.0,Credit Card,,4.2,True,6
BKG005087,USR00259,PRV00033,SVC016,"Dallas, TX",2024-02-07,2024-02-16,completed,45.0,10.0,Credit Card,,3.8,True,9
BKG005088,USR00286,PRV00050,SVC017,"New York, NY",2023-02-04,2023-02-10,completed,125.0,5.0,PayPal,,3.8,True,6
BKG005089,USR00113,PRV00078,SVC019,"Seattle, WA",2023-02-07,2023-02-14,completed,930.0,5.0,Credit Card,,4.1,True,7
BKG005090,USR00201,PRV00113,SVC005,"Dallas, TX",2023-07-02,2023-07-05,cancelled,140.0,20.0,Venmo,pricing_issue,,True,3
BKG005091,USR00014,PRV00068,SVC002,"New York, NY",2023-04-05,2023-04-10,completed,135.0,5.0,Debit Card,,4.8,True,5
BKG005092,USR00284,PRV00039,SVC008,"New York, NY",2024-02-10,2024-02-13,completed,130.0,15.0,Apple Pay,,4.0,True,3
BKG005093,USR00135,PRV00138,SVC016,"Miami, FL",2024-01-07,2024-01-16,completed,70.0,0.0,Debit Card,,4.0,True,9
BKG005094,USR00368,PRV00033,SVC004,"Seattle, WA",2023-01-30,2023-02-08,cancelled,105.0,15.0,Venmo,no_show,,True,9
BKG005095,USR00250,PRV00058,SVC002,"San Francisco, CA",2023-02-03,2023-02-04,completed,155.0,0.0,Credit Card,,2.1,True,1
BKG005096,USR00134,PRV00099,SVC011,"Los Angeles, CA",2023-05-20,2023-05-22,completed,90.0,0.0,Credit Card,,5.0,True,2
BKG005097,USR00049,PRV00057,SVC007,"Dallas, TX",2023-12-09,2023-12-18,cancelled,345.0,0.0,PayPal,scheduling_conflict,,True,9
BKG005098,USR00003,PRV00028,SVC012,"Austin, TX",2023-11-17,2023-11-26,completed,75.0,0.0,Credit Card,,3.2,True,9
BKG005099,USR00237,PRV00113,SVC015,"Los Angeles, CA",2023-01-17,2023-01-26,completed,840.0,10.0,PayPal,,5.0,True,9
BKG005100,USR00471,PRV00022,SVC020,"New York, NY",2023-01-28,2023-01-29,completed,275.0,10.0,Apple Pay,,5.0,True,1
BKG005101,USR00551,PRV00157,SVC003,"Chicago, IL",2023-09-08,2023-09-13,completed,180.0,5.0,Credit Card,,4.2,True,5
BKG005102,USR00024,PRV00128,SVC003,"Los Angeles, CA",2023-07-15,2023-07-22,completed,169.0,10.0,PayPal,,3.5,True,7
BKG005103,USR00426,PRV00122,SVC003,"Dallas, TX",2023-11-10,2023-11-19,completed,225.0,15.0,Venmo,,3.1,True,9
BKG005104,USR00481,PRV00122,SVC020,"Dallas, TX",2023-10-02,2023-10-09,cancelled,280.0,0.0,Credit Card,scheduling_conflict,,True,7
BKG005105,USR00042,PRV00041,SVC019,"Chicago, IL",2023-11-24,2023-12-02,completed,990.0,0.0,Credit Card,,4.9,True,8
BKG005106,USR00544,PRV00146,SVC001,"Austin, TX",2024-02-27,2024-03-01,completed,80.0,0.0,Debit Card,,4.3,True,3
BKG005107,USR00270,PRV00134,SVC018,"Los Angeles, CA",2023-06-21,2023-06-24,completed,115.0,10.0,Credit Card,,3.5,True,3
BKG005108,USR00283,PRV00099,SVC013,"Los Angeles, CA",2023-11-11,2023-11-16,completed,150.0,5.0,Apple Pay,,2.6,True,5
BKG005109,USR00167,PRV00007,SVC007,"Los Angeles, CA",2023-10-27,2023-11-05,completed,405.0,25.0,Credit Card,,4.4,True,9
BKG005110,USR00122,PRV00010,SVC017,"Seattle, WA",2023-12-15,2023-12-20,completed,120.0,10.0,Credit Card,,3.9,True,5
BKG005111,USR00058,PRV00124,SVC014,"New York, NY",2023-07-16,2023-07-23,cancelled,275.0,20.0,Debit Card,user_request,,True,7
BKG005112,USR00403,PRV00157,SVC002,"Chicago, IL",2024-03-09,2024-03-14,completed,155.0,20.0,Credit Card,,2.9,True,5
BKG005113,USR00393,PRV00099,SVC005,"Los Angeles, CA",2024-05-10,2024-05-11,cancelled,150.0,20.0,PayPal,provider_unavailable,,True,1
BKG005114,USR00087,PRV00146,SVC013,"Austin, TX",2023-08-22,2023-08-24,cancelled,155.0,0.0,Apple Pay,scheduling_conflict,,True,2
BKG005115,USR00371,PRV00106,SVC019,"New York, NY",2023-06-26,2023-06-30,completed,985.0,0.0,Venmo,,4.2,True,4
BKG005116,USR00294,PRV00066,SVC010,"Los Angeles, CA",2023-07-15,2023-07-23,cancelled,110.0,0.0,Credit Card,provider_unavailable,,True,8
BKG005117,USR00038,PRV00131,SVC013,"New York, NY",2023-03-12,2023-03-17,completed,175.0,0.0,Apple Pay,,3.8,True,5
BKG005118,USR00202,PRV00066,SVC008,"New York, NY",2024-03-23,2024-03-31,completed,135.0,0.0,PayPal,,2.8,True,8
BKG005119,USR00582,PRV00008,SVC010,"Denver, CO",2023-01-22,2023-01-26,completed,85.0,10.0,PayPal,,3.2,True,4
BKG005120,USR00386,PRV00058,SVC005,"San Francisco, CA",2023-04-09,2023-04-10,completed,175.0,0.0,Debit Card,,4.8,True,1
BKG005121,USR00173,PRV00070,SVC004,"Chicago, IL",2023-02-19,2023-02-23,cancelled,140.0,0.0,Apple Pay,user_request,,True,4
BKG005122,USR00091,PRV00053,SVC009,"New York, NY",2023-05-08,2023-05-17,completed,265.0,0.0,Apple Pay,,4.6,True,9
BKG005123,USR00222,PRV00036,SVC011,"Dallas, TX",2024-02-16,2024-02-21,completed,75.0,0.0,Debit Card,,3.4,True,5
BKG005124,USR00569,PRV00059,SVC005,"Seattle, WA",2023-08-18,2023-08-27,completed,175.0,0.0,Credit Card,,3.9,True,9
BKG005125,USR00104,PRV00095,SVC002,"Chicago, IL",2023-08-03,2023-08-07,completed,145.0,5.0,Venmo,,3.9,True,4
BKG005126,USR00547,PRV00153,SVC020,"New York, NY",2023-07-04,2023-07-12,completed,250.0,0.0,Credit Card,,4.6,True,8
BKG005127,USR00101,PRV00105,SVC005,"New York, NY",2023-04-25,2023-04-27,completed,145.0,0.0,Credit Card,,4.4,True,2
BKG005128,USR00246,PRV00022,SVC020,"Seattle, WA",2023-11-15,2023-11-20,completed,295.0,5.0,Credit Card,,4.2,True,5
BKG005129,USR00585,PRV00033,SVC008,"Dallas, TX",2023-04-22,2023-04-28,completed,100.0,0.0,Venmo,,3.8,True,6
BKG005130,USR00206,PRV00080,SVC005,"New York, NY",2023-09-08,2023-09-14,completed,170.0,0.0,Debit Card,,4.2,True,6
BKG005131,USR00289,PRV00048,SVC012,"Los Angeles, CA",2024-07-01,2024-07-09,completed,90.0,0.0,Credit Card,,3.3,True,8
BKG005132,USR00059,PRV00080,SVC008,"New York, NY",2023-02-20,2023-02-21,completed,120.0,0.0,Apple Pay,,3.3,True,1
BKG005133,USR00252,PRV00019,SVC002,"Los Angeles, CA",2023-02-10,2023-02-16,completed,150.0,0.0,Credit Card,,4.4,True,6
BKG005134,USR00247,PRV00148,SVC012,"Chicago, IL",2023-08-23,2023-08-28,cancelled,80.0,15.0,Credit Card,no_show,,True,5
BKG005135,USR00542,PRV00005,SVC012,"Dallas, TX",2023-01-23,2023-01-27,completed,100.0,0.0,Credit Card,,3.8,True,4
BKG005136,USR00274,PRV00114,SVC013,"Seattle, WA",2023-08-06,2023-08-08,completed,125.0,10.0,Apple Pay,,3.3,True,2
BKG005137,USR00578,PRV00114,SVC011,"Seattle, WA",2023-07-30,2023-08-02,completed,59.0,20.0,PayPal,,3.5,True,3
BKG005138,USR00465,PRV00076,SVC011,"Miami, FL",2024-02-04,2024-02-09,completed,80.0,0.0,Credit Card,,4.8,True,5
BKG005139,USR00205,PRV00021,SVC014,"Dallas, TX",2023-09-09,2023-09-16,completed,310.0,0.0,Credit Card,,3.9,True,7
BKG005140,USR00380,PRV00151,SVC009,"Los Angeles, CA",2024-01-22,2024-01-25,completed,240.0,0.0,Debit Card,,4.4,True,3
BKG005141,USR00403,PRV00155,SVC020,"Chicago, IL",2023-08-17,2023-08-20,completed,305.0,20.0,Apple Pay,,5.0,True,3
BKG005142,USR00515,PRV00016,SVC014,"New York, NY",2024-01-21,2024-01-24,completed,250.0,30.0,Credit Card,,4.1,True,3
BKG005143,USR00214,PRV00033,SVC003,"Los Angeles, CA",2023-12-20,2023-12-21,completed,170.0,0.0,Credit Card,,3.9,True,1
BKG005144,USR00182,PRV00124,SVC001,"New York, NY",2023-04-13,2023-04-20,completed,105.0,15.0,Apple Pay,,4.2,True,7
BKG005145,USR00549,PRV00004,SVC019,"Chicago, IL",2023-07-28,2023-07-30,completed,870.0,15.0,Credit Card,,4.1,True,2
BKG005146,USR00341,PRV00159,SVC010,"Chicago, IL",2023-03-23,2023-03-27,completed,120.0,0.0,Credit Card,,3.4,True,4
BKG005147,USR00521,PRV00033,SVC006,"Dallas, TX",2023-08-15,2023-08-23,completed,80.0,0.0,Credit Card,,3.4,True,8
BKG005148,USR00409,PRV00078,SVC012,"Seattle, WA",2023-09-14,2023-09-17,completed,85.0,0.0,Venmo,,4.4,True,3
BKG005149,USR00590,PRV00106,SVC015,"New York, NY",2023-04-27,2023-05-02,completed,970.0,0.0,Apple Pay,,5.0,True,5
BKG005150,USR00187,PRV00058,SVC001,"San Francisco, CA",2024-02-11,2024-02-19,completed,95.0,10.0,Credit Card,,3.7,True,8
BKG005151,USR00465,PRV00071,SVC005,"Miami, FL",2023-05-04,2023-05-05,completed,130.0,0.0,Credit Card,,3.7,True,1
BKG005152,USR00246,PRV00149,SVC019,"Seattle, WA",2024-05-05,2024-05-12,completed,750.0,0.0,Credit Card,,3.1,True,7
BKG005153,USR00122,PRV00105,SVC004,"Seattle, WA",2023-06-01,2023-06-09,cancelled,135.0,15.0,Apple Pay,user_request,,True,8
BKG005154,USR00293,PRV00101,SVC009,"San Francisco, CA",2023-12-02,2023-12-04,cancelled,245.0,20.0,Credit Card,no_show,,True,2
BKG005155,USR00558,PRV00080,SVC006,"New York, NY",2024-03-03,2024-03-11,completed,80.0,0.0,Apple Pay,,3.9,True,8
BKG005156,USR00426,PRV00078,SVC011,"Dallas, TX",2023-02-23,2023-03-02,completed,65.0,10.0,Credit Card,,4.3,True,7
BKG005157,USR00317,PRV00011,SVC015,"Chicago, IL",2024-05-09,2024-05-11,completed,795.0,15.0,Debit Card,,3.6,True,2
BKG005158,USR00581,PRV00121,SVC015,"Chicago, IL",2023-02-10,2023-02-15,completed,665.0,0.0,PayPal,,3.4,True,5
BKG005159,USR00232,PRV00121,SVC001,"Chicago, IL",2023-06-11,2023-06-20,cancelled,100.0,20.0,Debit Card,provider_unavailable,,True,9
BKG005160,USR00031,PRV00113,SVC004,"Dallas, TX",2023-02-15,2023-02-20,cancelled,110.0,0.0,Credit Card,provider_unavailable,,True,5
BKG005161,USR00508,PRV00092,SVC006,"San Francisco, CA",2024-01-24,2024-01-30,completed,75.0,10.0,Apple Pay,,4.3,True,6
BKG005162,USR00146,PRV00021,SVC012,"New York, NY",2024-05-25,2024-06-01,completed,80.0,0.0,Debit Card,,4.1,True,7
BKG005163,USR00563,PRV00085,SVC011,"New York, NY",2023-02-20,2023-02-23,completed,90.0,0.0,PayPal,,5.0,True,3
BKG005164,USR00161,PRV00151,SVC009,"Los Angeles, CA",2024-04-24,2024-04-26,completed,265.0,10.0,Credit Card,,3.8,True,2
BKG005165,USR00181,PRV00159,SVC017,"Los Angeles, CA",2023-11-09,2023-11-18,completed,150.0,5.0,PayPal,,5.0,True,9
BKG005166,USR00472,PRV00138,SVC002,"Miami, FL",2023-12-05,2023-12-11,completed,170.0,0.0,Debit Card,,4.5,True,6
BKG005167,USR00116,PRV00144,SVC006,"Seattle, WA",2024-05-04,2024-05-10,cancelled,90.0,0.0,Credit Card,user_request,,True,6
BKG005168,USR00026,PRV00083,SVC011,"Austin, TX",2024-01-20,2024-01-25,completed,95.0,0.0,Debit Card,,3.7,True,5
BKG005169,USR00152,PRV00100,SVC015,"Los Angeles, CA",2023-10-26,2023-11-01,completed,750.0,0.0,Apple Pay,,4.1,True,6
BKG005170,USR00464,PRV00057,SVC013,"Dallas, TX",2024-04-21,2024-04-28,completed,125.0,10.0,Debit Card,,4.6,True,7
BKG005171,USR00332,PRV00052,SVC015,"Austin, TX",2023-07-18,2023-07-26,cancelled,790.0,15.0,Credit Card,no_show,,True,8
BKG005172,USR00004,PRV00005,SVC002,"Dallas, TX",2023-04-13,2023-04-14,completed,140.0,0.0,Apple Pay,,4.1,True,1
BKG005173,USR00366,PRV00113,SVC018,"Los Angeles, CA",2024-06-16,2024-06-24,cancelled,130.0,0.0,Credit Card,user_request,,True,8
BKG005174,USR00065,PRV00159,SVC012,"Los Angeles, CA",2023-11-14,2023-11-16,cancelled,85.0,25.0,Credit Card,provider_unavailable,,True,2
BKG005175,USR00334,PRV00013,SVC002,"New York, NY",2023-10-04,2023-10-06,cancelled,180.0,0.0,Debit Card,user_request,,True,2
BKG005176,USR00026,PRV00124,SVC006,"Austin, TX",2023-07-11,2023-07-12,completed,105.0,0.0,PayPal,,3.2,True,1
BKG005177,USR00132,PRV00014,SVC011,"Los Angeles, CA",2023-02-26,2023-03-04,completed,59.0,25.0,Apple Pay,,3.9,True,6
BKG005178,USR00475,PRV00036,SVC004,"Chicago, IL",2023-03-21,2023-03-23,completed,150.0,0.0,Apple Pay,,4.1,True,2
BKG005179,USR00436,PRV00054,SVC008,"Austin, TX",2023-03-27,2023-03-28,completed,140.0,0.0,Debit Card,,4.7,True,1
BKG005180,USR00588,PRV00027,SVC007,"New York, NY",2023-12-27,2023-12-31,completed,470.0,15.0,Apple Pay,,4.0,True,4
BKG005181,USR00408,PRV00020,SVC016,"New York, NY",2024-05-21,2024-05-28,completed,55.0,0.0,PayPal,,3.7,True,7
BKG005182,USR00169,PRV00051,SVC004,"New York, NY",2023-07-18,2023-07-25,completed,110.0,0.0,PayPal,,3.7,True,7
BKG005183,USR00203,PRV00120,SVC012,"New York, NY",2024-06-06,2024-06-14,cancelled,90.0,5.0,Credit Card,user_request,,True,8
BKG005184,USR00158,PRV00083,SVC006,"Austin, TX",2024-03-18,2024-03-24,completed,75.0,0.0,PayPal,,3.0,True,6
BKG005185,USR00028,PRV00035,SVC019,"Chicago, IL",2023-05-06,2023-05-09,completed,905.0,0.0,Apple Pay,,4.4,True,3
BKG005186,USR00497,PRV00089,SVC005,"Dallas, TX",2024-06-29,2024-06-30,completed,130.0,15.0,Credit Card,,3.3,True,1
BKG005187,USR00383,PRV00091,SVC007,"Dallas, TX",2024-05-29,2024-05-30,completed,390.0,0.0,Debit Card,,3.2,True,1
BKG005188,USR00241,PRV00044,SVC015,"Miami, FL",2024-06-29,2024-07-07,completed,920.0,25.0,Apple Pay,,4.3,True,8
BKG005189,USR00233,PRV00021,SVC017,"Dallas, TX",2024-02-06,2024-02-10,completed,125.0,10.0,PayPal,,4.0,True,4
BKG005190,USR00179,PRV00078,SVC016,"Seattle, WA",2023-02-11,2023-02-12,completed,45.0,20.0,Credit Card,,3.8,True,1
BKG005191,USR00228,PRV00058,SVC005,"Los Angeles, CA",2024-01-05,2024-01-08,completed,145.0,25.0,Debit Card,,4.7,True,3
BKG005192,USR00233,PRV00005,SVC017,"Dallas, TX",2023-05-22,2023-05-24,cancelled,130.0,0.0,PayPal,user_request,,True,2
BKG005193,USR00359,PRV00121,SVC013,"Miami, FL",2023-04-12,2023-04-21,completed,119.0,20.0,PayPal,,3.6,True,9
BKG005194,USR00094,PRV00142,SVC015,"Dallas, TX",2024-04-18,2024-04-24,cancelled,745.0,0.0,Debit Card,provider_unavailable,,True,6
BKG005195,USR00047,PRV00099,SVC020,"Los Angeles, CA",2024-04-12,2024-04-15,completed,249.0,25.0,Apple Pay,,4.7,True,3
BKG005196,USR00510,PRV00031,SVC017,"Austin, TX",2023-07-12,2023-07-17,completed,120.0,0.0,Apple Pay,,3.8,True,5
BKG005197,USR00163,PRV00052,SVC013,"Dallas, TX",2023-09-29,2023-10-02,cancelled,119.0,20.0,Credit Card,user_request,,True,3
BKG005198,USR00040,PRV00092,SVC004,"Chicago, IL",2023-10-20,2023-10-25,completed,115.0,10.0,Venmo,,5.0,True,5
BKG005199,USR00160,PRV00079,SVC018,"Austin, TX",2023-08-11,2023-08-12,completed,125.0,5.0,Credit Card,,3.4,True,1
BKG005200,USR00228,PRV00143,SVC018,"Los Angeles, CA",2024-04-09,2024-04-13,completed,125.0,0.0,PayPal,,3.9,True,4
BKG005201,USR00188,PRV00122,SVC016,"Dallas, TX",2023-07-29,2023-08-05,cancelled,50.0,0.0,Apple Pay,user_request,,True,7
BKG005202,USR00446,PRV00068,SVC018,"Miami, FL",2024-01-01,2024-01-03,completed,140.0,0.0,Credit Card,,3.9,True,2
BKG005203,USR00265,PRV00123,SVC007,"Seattle, WA",2023-12-31,2024-01-09,completed,355.0,0.0,Debit Card,,4.7,True,9
BKG005204,USR00333,PRV00082,SVC005,"New York, NY",2023-07-27,2023-08-02,completed,175.0,0.0,Credit Card,,5.0,True,6
BKG005205,USR00149,PRV00068,SVC005,"New York, NY",2023-08-17,2023-08-26,completed,130.0,5.0,Apple Pay,,3.3,True,9
BKG005206,USR00146,PRV00131,SVC001,"New York, NY",2023-11-21,2023-11-24,completed,95.0,5.0,Credit Card,,4.4,True,3
BKG005207,USR00109,PRV00075,SVC009,"Los Angeles, CA",2023-03-21,2023-03-30,cancelled,200.0,15.0,Debit Card,provider_unavailable,,True,9
BKG005208,USR00158,PRV00103,SVC019,"Austin, TX",2023-10-05,2023-10-12,completed,749.0,10.0,Debit Card,,3.8,True,7
BKG005209,USR00158,PRV00103,SVC006,"Austin, TX",2023-03-08,2023-03-11,completed,95.0,10.0,PayPal,,4.3,True,3
BKG005210,USR00183,PRV00091,SVC013,"Seattle, WA",2023-04-12,2023-04-16,completed,145.0,15.0,PayPal,,4.7,True,4
BKG005211,USR00059,PRV00118,SVC007,"New York, NY",2023-05-13,2023-05-20,completed,475.0,0.0,Credit Card,,2.9,True,7
BKG005212,USR00381,PRV00125,SVC008,"New York, NY",2023-10-25,2023-10-26,cancelled,110.0,0.0,Credit Card,provider_unavailable,,True,1
BKG005213,USR00491,PRV00063,SVC003,"Chicago, IL",2024-03-26,2024-04-01,completed,180.0,5.0,Credit Card,,4.3,True,6
BKG005214,USR00118,PRV00085,SVC013,"New York, NY",2024-05-31,2024-06-02,completed,150.0,0.0,Credit Card,,3.1,True,2
BKG005215,USR00504,PRV00058,SVC001,"San Francisco, CA",2024-03-01,2024-03-08,completed,110.0,0.0,PayPal,,3.8,True,7
BKG005216,USR00498,PRV00069,SVC018,"New York, NY",2023-06-30,2023-07-03,completed,115.0,0.0,Credit Card,,3.0,True,3
BKG005217,USR00313,PRV00144,SVC011,"New York, NY",2023-12-10,2023-12-15,completed,65.0,0.0,Debit Card,,2.9,True,5
BKG005218,USR00153,PRV00016,SVC008,"New York, NY",2023-09-02,2023-09-09,completed,95.0,10.0,Debit Card,,4.4,True,7
BKG005219,USR00395,PRV00133,SVC002,"Los Angeles, CA",2023-03-28,2023-03-29,cancelled,160.0,0.0,Credit Card,pricing_issue,,True,1
BKG005220,USR00521,PRV00103,SVC008,"Dallas, TX",2023-02-26,2023-02-28,completed,100.0,10.0,Apple Pay,,3.7,True,2
BKG005221,USR00585,PRV00122,SVC012,"Dallas, TX",2024-05-25,2024-05-29,completed,69.0,20.0,Apple Pay,,3.1,True,4
BKG005222,USR00396,PRV00149,SVC009,"Seattle, WA",2023-10-11,2023-10-12,completed,225.0,0.0,PayPal,,3.7,True,1
BKG005223,USR00488,PRV00086,SVC009,"Los Angeles, CA",2023-08-09,2023-08-15,completed,275.0,25.0,Debit Card,,3.5,True,6
BKG005224,USR00583,PRV00035,SVC003,"Chicago, IL",2024-01-12,2024-01-17,cancelled,195.0,0.0,PayPal,provider_unavailable,,True,5
BKG005225,USR00378,PRV00085,SVC003,"New York, NY",2023-07-27,2023-07-29,cancelled,215.0,15.0,Debit Card,no_show,,True,2
BKG005226,USR00080,PRV00118,SVC011,"New York, NY",2023-06-15,2023-06-21,completed,80.0,15.0,Apple Pay,,3.7,True,6
BKG005227,USR00439,PRV00102,SVC003,"Austin, TX",2023-08-11,2023-08-12,completed,205.0,0.0,Debit Card,,4.8,True,1
BKG005228,USR00591,PRV00152,SVC007,"New York, NY",2023-01-16,2023-01-20,completed,445.0,15.0,Apple Pay,,5.0,True,4
BKG005229,USR00329,PRV00092,SVC012,"Chicago, IL",2024-06-25,2024-06-27,completed,70.0,25.0,PayPal,,4.8,True,2
BKG005230,USR00190,PRV00150,SVC001,"Los Angeles, CA",2023-08-06,2023-08-11,completed,110.0,0.0,Credit Card,,5.0,True,5
BKG005231,USR00141,PRV00044,SVC014,"Miami, FL",2023-01-08,2023-01-13,completed,335.0,25.0,Credit Card,,4.5,True,5
BKG005232,USR00163,PRV00005,SVC020,"Dallas, TX",2024-05-20,2024-05-27,completed,315.0,0.0,Credit Card,,4.9,True,7
BKG005233,USR00509,PRV00023,SVC005,"Miami, FL",2023-10-12,2023-10-19,cancelled,135.0,25.0,Debit Card,provider_unavailable,,True,7
BKG005234,USR00315,PRV00058,SVC019,"San Francisco, CA",2023-11-10,2023-11-12,cancelled,1095.0,0.0,Debit Card,scheduling_conflict,,True,2
BKG005235,USR00250,PRV00111,SVC020,"San Francisco, CA",2023-10-04,2023-10-06,completed,249.0,15.0,Credit Card,,4.2,True,2
BKG005236,USR00414,PRV00063,SVC015,"Dallas, TX",2023-07-25,2023-07-31,completed,685.0,0.0,Venmo,,3.5,True,6
BKG005237,USR00416,PRV00095,SVC016,"Chicago, IL",2023-07-21,2023-07-28,completed,55.0,0.0,Apple Pay,,4.3,True,7
BKG005238,USR00221,PRV00057,SVC016,"Dallas, TX",2023-02-22,2023-03-03,completed,60.0,10.0,Apple Pay,,4.4,True,9
BKG005239,USR00496,PRV00150,SVC020,"Los Angeles, CA",2024-02-15,2024-02-21,completed,290.0,0.0,Venmo,,3.7,True,6
BKG005240,USR00190,PRV00133,SVC013,"Los Angeles, CA",2023-03-28,2023-03-29,completed,165.0,0.0,Venmo,,4.4,True,1
